verð,stærð,fjherb,fjklós,lyfta,fjhæð,fjbílast,fjbkar,fjsturt
21566000,81.8,2,1,0,1,0,0,1
24892000,95.8,3,1,0,1,0,1,0
27367000,86.8,2,1,0,1,0,1,1
26183000,108.8,3,1,0,1,0,1,1
15500000,82.0,2,1,0,1,0,1,0
17000000,59.3,1,1,0,1,0,1,0
35000000,114.5,2,2,1,1,0,1,1
24684000,104.3,3,1,0,1,0,1,0
16499000,87.9,3,1,0,2,0,1,0
16719000,83.5,1,1,0,1,0,1,0
23369000,102.9,3,1,0,1,0,1,0
22773000,87.2,2,1,0,1,0,0,1
22959000,91.0,2,1,0,1,0,1,0
8000000,159.6,5,2,0,3,0,1,0
26293000,126.8,5,2,0,2,0,0,1
15981000,86.9,2,1,0,1,0,1,0
27858000,124.1,3,1,0,1,1,1,1
28530000,110.0,2,1,1,1,1,0,1
18553000,62.4,1,1,0,1,0,0,1
30217000,117.6,3,1,0,1,0,1,1
11800000,93.4,2,1,0,1,0,0,1
26813000,100.0,2,1,0,1,0,1,1
17000000,70.6,1,1,0,1,0,0,1
23555000,85.5,2,1,0,1,0,1,1
20699000,84.1,2,1,1,1,1,1,1
20436000,72.0,2,1,0,1,0,1,0
35921000,135.5,4,1,0,1,0,1,1
15986000,115.4,3,1,0,1,0,1,0
24421000,85.7,2,1,0,1,0,1,0
22979000,60.5,2,1,0,1,0,0,1
18070000,78.8,3,1,0,1,1,1,1
19693000,81.3,2,1,0,1,0,1,0
40274000,169.3,6,3,0,2,0,1,0
16516000,60.1,1,1,4,1,1,1,0
25413000,88.8,3,1,0,1,0,0,1
15710000,65.7,1,1,0,1,0,1,0
15540000,100.9,7,1,0,1,0,0,1
15685000,79.7,2,1,0,1,0,1,0
23959000,80.6,2,1,0,1,0,0,1
33459000,101.7,2,1,1,1,1,0,1
18040000,154.7,2,1,0,2,0,0,1
34934000,135.6,4,1,0,1,0,1,0
29300000,116.7,2,1,0,1,0,1,0
19238000,75.1,2,1,0,1,0,1,0
18200000,96.1,3,1,0,1,0,1,1
29800000,106.1,2,1,2,1,2,0,1
19907000,115.5,3,1,0,1,0,1,0
14663000,74.6,1,1,0,1,0,1,0
23798000,88.9,2,1,1,1,0,1,0
14000000,54.8,1,1,0,1,0,0,1
25557000,92.9,2,1,2,1,1,1,0
15039000,50.9,1,1,0,1,0,1,0
17976000,66.4,2,1,0,2,0,1,0
21989000,85.3,3,1,1,1,0,1,0
16445000,73.7,2,1,0,1,0,1,0
21456000,77.0,2,1,0,1,0,1,0
9454000,28.0,1,1,0,1,0,0,1
9498000,69.5,1,1,0,1,0,1,0
8804000,80.5,2,1,0,1,0,0,1
16300000,62.6,1,1,0,1,0,1,0
21489000,70.5,2,1,0,1,0,1,0
450000,78.8,2,1,0,1,0,1,0
14182000,66.5,1,1,0,1,0,1,0
29900000,107.1,3,1,1,1,1,1,0
22226000,80.5,2,1,0,1,0,1,0
40476000,98.4,2,1,4,1,1,0,1
20338000,57.2,1,1,1,1,0,0,1
32500000,98.4,2,1,4,1,1,1,0
28670000,75.6,2,1,0,1,0,1,0
38461000,113.0,2,1,2,1,1,0,1
26336000,141.8,4,1,0,1,0,1,1
26407000,137.2,3,1,0,1,0,1,1
10400000,55.9,1,1,0,1,0,0,0
650000,91.2,2,1,0,1,0,0,1
21683000,92.5,3,1,0,1,0,1,0
24909000,94.7,1,1,0,1,0,1,1
34993000,125.7,3,2,0,1,0,1,0
14437000,64.2,2,1,0,1,0,1,1
16070000,111.5,3,1,0,2,0,1,1
15768000,69.4,1,1,0,1,0,1,0
16265000,95.3,3,1,0,1,0,1,0
13092000,69.3,2,1,0,1,0,1,1
19689000,83.2,2,1,0,1,0,1,0
20667000,141.1,4,2,0,1,0,1,0
28803000,113.6,3,1,0,1,1,1,0
25550000,60.9,1,1,1,1,1,0,1
31368000,127.2,3,1,0,2,0,1,0
82936000,204.9,2,3,4,1,3,1,2
25393000,85.6,3,1,3,1,1,1,0
21631000,113.6,3,1,0,1,0,1,1
17220000,88.1,3,1,0,1,0,1,0
11298000,46.8,1,1,0,1,0,0,1
16189000,56.7,3,1,0,1,0,0,1
24465000,74.5,2,1,0,1,0,1,0
46712000,137.3,5,1,0,1,0,1,0
10745000,50.7,1,1,0,1,0,0,1
27176000,102.7,3,1,0,1,0,1,0
27067000,87.7,2,1,3,1,1,1,0
41700000,159.1,4,1,1,1,0,1,0
18992000,83.3,2,1,0,1,0,1,0
8496000,107.4,4,1,0,2,0,1,0
20525000,115.3,4,1,0,2,1,1,1
35443000,119.9,2,1,0,1,0,1,1
24479000,102.9,3,1,0,1,0,1,0
23964000,80.8,2,1,0,1,0,1,1
34591000,116.5,2,1,2,1,1,0,1
25402000,106.5,3,2,0,2,0,1,0
20000000,104.5,3,1,1,1,1,1,0
25683000,107.0,3,1,0,1,0,1,0
29263000,80.1,2,1,0,1,0,1,0
19645000,75.8,3,1,0,2,0,0,1
9903000,66.1,1,1,0,1,0,1,0
18500000,101.7,2,1,0,1,0,0,1
24240000,95.4,2,1,3,1,1,1,0
32140000,107.5,2,1,0,1,0,1,0
21929000,113.0,3,1,0,2,0,1,0
14600000,54.8,1,1,0,1,0,1,0
19311000,76.7,2,1,0,1,0,1,0
34258000,124.7,3,1,2,1,1,1,1
38965000,113.8,3,1,0,1,0,1,1
18450000,65.8,1,1,0,1,0,1,0
9996000,30.3,0,1,0,1,0,0,1
15540000,107.3,2,1,0,1,0,1,0
11223000,54.9,1,1,0,1,0,0,1
27130000,104.0,2,1,0,1,0,1,0
18522000,75.9,2,1,0,1,0,1,0
22500000,68.6,1,1,3,1,0,0,1
18478000,80.5,2,1,0,1,0,1,0
38645000,105.5,1,1,1,1,1,1,1
31080000,105.2,2,1,0,1,0,0,1
23956000,94.4,2,1,0,1,0,1,1
17373000,91.1,2,1,0,2,0,1,0
34128000,120.3,2,2,3,1,1,1,1
17556000,80.1,2,1,0,1,0,1,0
22291000,70.3,2,1,0,1,1,1,0
24566000,72.9,2,1,0,1,0,0,1
25813000,81.4,2,1,1,1,1,1,0
24364000,87.4,2,1,0,1,0,1,1
17400000,53.4,1,1,1,1,0,0,1
20919000,74.2,1,1,2,1,0,0,1
26902000,92.3,2,1,0,1,0,1,1
29880000,117.7,3,1,0,1,0,1,1
27085000,113.5,3,1,0,1,0,1,1
21588000,119.7,3,1,0,1,0,1,0
17878000,61.1,1,1,0,1,0,1,0
17361000,65.8,1,1,0,1,0,1,1
26926000,103.7,2,1,0,1,0,0,1
10000000,38.2,0,1,0,1,0,0,1
11617000,38.2,0,1,0,1,0,0,1
18861000,64.5,3,1,0,1,0,0,1
23864000,104.6,2,1,3,1,1,1,1
15886000,45.3,1,1,0,1,0,0,1
15282000,63.6,1,1,1,1,0,1,1
31819000,100.8,2,2,1,1,1,1,1
18013000,60.4,2,1,0,1,0,0,1
23265000,88.2,2,1,1,1,1,1,0
20990000,105.1,3,1,0,1,0,1,1
30358000,121.6,2,1,2,1,1,1,0
23885000,130.6,1,1,0,1,0,1,0
17500000,70.6,1,1,0,1,0,0,1
31000000,80.9,2,1,0,1,0,1,0
26168000,85.7,2,1,0,1,0,1,0
31273000,91.3,2,1,1,1,1,0,1
17226000,73.8,2,1,0,1,0,1,0
15414000,68.1,1,1,0,1,0,1,0
19972000,57.2,1,1,1,1,0,0,1
1200000,89.3,3,1,0,1,0,0,1
1050000,150.9,4,1,0,1,0,1,0
750000,87.0,2,1,0,1,0,0,1
14600000,60.3,1,1,0,1,0,1,0
67446000,174.3,2,2,1,1,1,1,1
32041000,101.7,2,1,1,1,1,0,1
20366000,79.5,3,1,0,1,1,1,1
17804000,79.8,2,1,0,1,0,1,0
18789000,80.3,2,1,1,1,0,1,0
19000000,78.1,2,1,2,1,0,1,0
35468000,105.1,2,1,1,1,1,1,1
39648000,140.6,2,2,2,1,2,0,2
14368000,60.6,1,1,0,1,0,0,1
21681000,69.6,1,1,1,1,0,0,1
14993000,73.4,1,1,0,1,0,1,0
21927000,101.1,3,1,0,1,0,1,0
17616000,68.9,1,1,3,1,0,1,0
18762000,86.1,2,1,0,1,0,1,0
6587000,104.4,3,1,0,1,0,0,1
7539000,124.6,4,1,0,1,0,1,0
11325000,75.8,2,1,0,1,0,1,0
12409000,82.9,3,1,0,1,0,1,0
24905000,110.0,3,1,0,1,0,1,1
29500000,126.0,3,1,0,1,0,1,1
23793000,88.0,2,1,0,1,0,1,1
18460000,53.3,2,1,0,1,0,1,0
20845000,58.8,1,1,1,1,0,0,1
25021000,94.1,2,1,2,1,0,1,1
24032000,100.0,3,1,1,1,0,1,1
19583000,88.0,2,1,1,1,0,0,1
11240000,99.2,2,1,0,1,0,1,1
42497000,140.8,3,1,1,1,1,1,1
27156000,77.5,3,1,0,1,0,1,0
29400000,119.2,3,1,0,1,0,1,0
36751000,119.9,2,1,0,1,0,1,1
26898000,122.5,3,1,2,1,0,1,1
21358000,91.1,2,1,2,1,0,0,1
26940000,110.8,3,1,1,1,1,0,1
15000000,76.9,2,1,0,1,0,1,0
11384000,57.7,1,1,0,1,0,1,0
19691000,59.5,1,1,1,1,1,1,0
18864000,88.5,2,1,0,1,0,0,1
20218000,88.1,2,1,0,1,0,0,1
21370000,100.2,2,1,0,1,0,1,0
17747000,88.5,2,1,0,1,0,0,1
15701000,64.6,1,0,1,1,0,0,0
17165000,106.9,4,1,0,2,0,1,0
23381000,77.9,1,1,0,1,0,0,1
57580000,181.1,6,2,0,2,0,1,1
19111000,82.7,2,1,0,1,0,1,0
8065000,68.6,1,1,0,1,0,1,1
21756000,144.9,3,1,0,1,0,1,1
18315000,69.0,1,1,0,1,0,0,1
35180000,152.0,4,1,0,1,0,1,1
20409000,74.5,1,1,2,1,0,0,1
12500000,57.5,1,1,1,1,0,1,0
12993000,63.6,1,1,1,1,0,1,1
18155000,60.1,1,1,0,1,0,1,0
28397000,120.4,3,1,0,1,0,1,1
34672000,106.2,2,1,1,1,1,1,1
20000000,73.7,2,1,0,1,0,1,0
27843000,114.8,3,1,2,1,1,1,1
21076000,70.3,1,1,2,1,1,1,0
27448000,103.5,3,1,0,1,0,1,0
26000000,96.3,2,1,3,1,1,1,0
24530000,86.4,2,1,0,1,1,1,1
34472000,120.3,2,2,3,1,1,1,1
34572000,141.8,3,1,2,1,0,1,1
23815000,93.0,3,1,0,1,0,1,0
22692000,96.9,3,1,0,2,0,1,0
39844000,124.2,2,1,2,1,2,0,1
16560000,83.0,2,1,0,1,0,0,1
22872000,91.4,2,1,1,1,1,1,0
29279000,93.8,4,1,0,1,0,1,0
19765000,94.8,2,1,0,1,0,1,1
15302000,45.0,2,1,0,1,0,1,0
13005000,66.2,2,1,0,2,0,1,0
22965000,96.5,2,1,1,1,0,0,1
25747000,77.7,2,1,1,1,0,0,1
22845000,78.7,2,1,2,1,1,1,0
35014000,115.5,3,1,0,1,0,1,0
17382000,95.0,3,1,0,1,0,0,1
15737000,62.3,1,1,0,1,0,0,1
11211000,68.1,2,1,0,1,0,1,0
11195000,49.1,1,1,0,1,0,0,1
21835000,69.1,2,1,1,1,1,1,0
14896000,65.9,1,1,0,2,0,1,0
31793000,79.5,2,1,0,1,0,1,0
15695000,47.0,1,1,2,1,0,1,0
19178000,83.5,1,1,1,1,0,0,1
11568000,57.7,1,1,1,1,0,1,0
16326000,44.1,1,1,0,1,0,1,0
24448000,100.6,2,1,0,2,0,1,0
24642000,69.9,2,1,0,1,0,1,0
20382000,73.6,2,1,0,1,0,1,0
57483000,124.4,2,2,1,1,2,1,1
13218000,54.8,1,1,0,1,0,1,0
30780000,119.1,4,1,1,1,1,1,1
18946000,98.8,3,1,0,1,0,1,0
17041000,67.0,2,1,0,1,0,1,0
19200000,108.1,3,1,0,1,0,1,1
25772000,79.7,1,1,1,1,1,0,1
19400000,101.3,3,1,0,1,0,1,0
13469000,84.6,2,1,0,1,0,0,1
18904000,114.1,3,2,0,1,0,0,1
35508000,111.5,2,1,3,1,1,0,1
14360000,62.2,1,1,1,1,0,0,1
23483000,73.0,2,1,0,1,0,0,1
20436000,90.1,2,1,0,1,0,1,1
20490000,88.8,3,1,0,1,0,1,0
14152000,107.7,3,1,0,1,0,1,0
12575000,85.1,2,1,0,1,0,1,0
5240000,94.6,3,1,0,3,0,0,2
15679000,78.0,2,1,0,1,0,0,1
26907000,99.7,2,1,2,1,1,0,1
18690000,68.6,1,1,1,1,0,0,1
21903000,68.9,1,1,2,1,0,0,1
37420000,122.9,4,1,0,2,0,1,0
9300000,117.3,2,1,0,1,0,0,1
24993000,111.6,2,1,0,1,0,1,0
21354000,106.7,3,1,0,1,0,1,0
19724000,84.2,2,1,0,1,0,1,0
21500000,88.4,2,1,1,1,0,1,0
23972000,75.7,1,1,5,1,0,0,1
28975000,102.5,3,1,0,1,0,1,1
21360000,104.2,3,1,1,1,0,1,0
19006000,70.3,1,1,1,1,0,1,0
23553000,72.4,2,1,0,1,0,1,0
26986000,105.8,3,1,0,1,0,1,0
9191000,27.2,1,1,0,1,0,1,0
23104000,92.2,2,1,0,1,0,1,0
21957000,92.1,2,1,0,1,0,1,0
21932000,69.7,2,1,0,1,0,0,1
21810000,100.8,2,1,0,1,0,1,0
26394000,86.7,2,1,0,1,1,1,1
24243000,91.7,2,1,1,1,0,1,0
26169000,104.4,3,1,0,1,0,1,0
19152000,74.8,2,1,0,1,0,1,0
20390000,66.1,1,1,0,1,0,1,1
20798000,86.9,2,1,0,1,0,1,0
20548000,93.9,3,1,0,1,0,1,0
21741000,89.6,2,1,0,1,0,1,1
27415000,94.1,2,1,0,1,0,1,0
24937000,87.0,2,1,0,1,0,0,1
22242000,80.7,3,1,0,1,0,1,0
23123000,95.5,2,1,0,1,0,0,1
19774000,88.9,1,1,0,1,0,1,0
34566000,131.6,1,1,0,2,0,1,0
17888000,140.3,3,1,0,1,0,1,0
22289000,90.8,2,1,0,1,0,1,0
13700000,62.2,1,1,1,1,0,1,0
24209000,86.1,2,1,0,1,0,0,1
16479000,59.4,1,1,0,1,0,0,1
19243000,107.1,3,2,1,1,0,1,0
16800000,69.1,2,1,0,2,0,0,1
23493000,80.4,2,1,0,1,0,1,0
20202000,78.3,2,1,0,1,0,1,0
27989000,100.8,3,1,2,1,0,1,0
14996000,52.6,1,1,1,1,0,1,0
22767000,79.6,2,1,0,1,1,1,0
22475000,62.7,1,1,2,1,0,1,1
25584000,81.0,2,1,0,1,0,1,0
7457000,109.5,4,2,0,2,0,1,0
20146000,85.6,2,1,0,1,0,1,0
28402000,119.0,3,1,0,1,0,1,1
20481000,58.8,1,1,1,1,0,0,1
21062000,104.2,3,1,1,1,0,1,0
22900000,97.9,2,1,2,1,0,0,1
19901000,92.6,1,1,0,1,1,1,0
13461000,54.8,1,1,0,1,0,1,0
24945000,75.7,2,1,0,1,0,0,1
17189000,58.0,1,1,0,1,0,1,0
17993000,71.1,2,1,1,1,0,0,1
18595000,67.2,1,1,0,1,0,1,0
28854000,112.1,1,1,2,1,1,1,0
25479000,110.1,3,1,0,1,0,1,0
20624000,77.3,2,1,0,1,0,1,0
26127000,83.3,2,1,0,1,0,1,1
13340000,75.1,2,1,1,1,1,1,0
41365000,128.6,4,2,0,1,0,1,1
4700000,43.2,1,1,0,1,0,1,0
14192000,89.9,2,1,0,1,0,1,0
15567000,63.6,1,1,0,1,0,1,0
17559000,76.4,2,1,0,1,0,1,0
18588000,73.5,1,1,0,1,1,0,1
18717000,96.5,3,1,0,2,0,1,1
23479000,86.6,2,1,0,1,0,1,0
24330000,100.4,2,1,0,1,0,1,0
26482000,106.5,3,2,0,2,0,1,0
16922000,53.0,0,0,1,1,0,0,0
20173000,107.1,3,1,1,1,0,1,0
25348000,92.2,2,1,0,1,0,1,0
19886000,82.1,1,1,0,1,0,1,0
31991000,118.1,2,1,0,1,0,1,0
55564000,156.9,2,1,0,3,0,0,0
11818000,84.2,2,1,0,1,0,1,0
10550000,91.6,2,1,0,1,0,1,1
16289000,85.2,1,1,1,1,0,1,1
82486000,202.7,3,2,0,2,0,1,0
25200000,131.0,3,1,0,1,0,1,1
14186000,47.2,1,1,0,1,0,1,0
22892000,65.3,1,1,2,1,0,0,1
22900000,92.6,2,1,1,1,0,0,1
38049000,127.5,3,1,0,1,0,1,1
22925000,81.3,1,1,0,1,0,1,0
24758000,76.0,2,1,0,1,0,1,0
24559000,108.3,4,1,0,2,0,1,0
36705000,123.7,3,1,1,1,1,1,0
25887000,109.5,3,1,0,1,0,1,1
24092000,132.4,4,1,0,2,0,1,0
27331000,92.1,2,1,2,1,1,1,1
16893000,82.3,2,1,0,1,0,0,1
23286000,75.1,2,1,0,1,0,1,1
18921000,97.4,3,1,2,1,0,1,0
8887000,86.1,1,1,0,1,0,0,1
15760000,95.8,3,1,0,1,0,1,0
21400000,89.1,1,1,0,1,0,1,0
18453000,85.4,2,1,0,1,0,1,0
37175000,109.3,2,1,0,1,0,1,1
27440000,101.5,4,1,0,1,0,1,0
18598000,48.1,1,1,0,1,0,1,0
35200000,120.3,2,2,3,1,1,1,1
26150000,96.3,2,1,3,1,1,1,0
24683000,86.1,2,1,3,1,1,1,0
17309000,53.4,1,1,1,1,0,0,1
24159000,89.0,2,1,1,1,1,1,0
14839000,91.2,2,1,0,1,0,1,0
11311000,69.6,2,1,0,1,0,0,1
19668000,108.3,3,1,0,1,0,1,0
27788000,81.9,1,1,1,1,0,1,1
18984000,87.2,2,1,0,1,0,1,0
19860000,74.5,1,1,1,1,1,1,0
25762000,107.1,3,1,0,1,1,1,0
16584000,49.5,1,1,0,1,0,0,1
15055000,121.6,4,1,0,1,0,1,0
19469000,91.2,2,1,0,1,0,1,0
12500000,77.3,2,1,0,1,0,1,0
17990000,86.9,2,1,0,1,0,1,1
14800000,99.8,3,1,0,1,0,1,0
33894000,125.0,2,1,0,1,0,1,1
17166000,63.2,1,1,0,1,0,1,0
13500000,58.1,2,1,0,1,0,1,0
27994000,97.6,3,1,1,1,1,1,0
22513000,56.2,2,1,0,1,0,1,0
14196000,54.8,1,1,0,1,1,1,0
23662000,110.1,3,1,0,1,0,1,0
21905000,64.2,2,1,0,1,0,0,1
21790000,73.8,2,1,0,1,0,1,0
12747000,72.2,2,1,0,1,0,1,0
21303000,87.7,2,1,0,1,0,0,1
25853000,96.9,2,1,0,2,0,1,1
30883000,105.3,2,1,0,1,0,1,1
33676000,125.0,3,1,0,1,0,1,1
38017000,156.1,4,1,0,2,0,1,0
29469000,106.7,3,1,0,1,0,1,0
25018000,90.4,2,1,0,1,0,1,0
24500000,102.2,2,1,1,1,1,1,0
41800000,105.5,2,1,1,1,1,0,1
15664000,67.2,1,1,1,1,0,1,0
11998000,53.1,2,1,0,1,0,1,0
17291000,52.9,1,1,0,1,0,1,0
21687000,91.0,2,1,0,1,0,1,0
15101000,96.2,3,1,0,1,0,1,0
15479000,70.0,1,1,0,1,0,1,0
24000000,83.7,1,1,3,1,1,0,1
29948000,89.4,2,1,2,1,0,0,1
16348000,72.2,2,1,0,1,0,1,0
18000000,81.8,3,1,0,1,0,1,0
31931000,110.8,3,1,0,1,0,1,0
24780000,112.6,3,1,1,1,1,1,1
23617000,57.1,2,1,0,1,0,0,1
20000000,91.3,2,1,0,1,0,1,1
14688000,49.9,1,1,0,1,0,1,0
18113000,53.3,1,1,0,1,0,0,1
24916000,88.2,1,1,2,1,0,0,1
48891000,133.3,1,1,2,1,0,1,1
34685000,118.9,3,1,1,1,1,1,0
20101000,79.7,2,1,0,1,1,1,0
16479000,84.8,2,1,0,1,0,1,0
20907000,74.1,2,1,0,1,0,1,0
19500000,87.5,2,1,2,1,0,0,1
13415000,57.7,1,1,0,1,0,1,0
34632000,157.5,5,2,0,2,0,1,1
26932000,118.5,4,1,0,1,0,1,0
13351000,77.6,2,1,0,1,0,1,0
23700000,93.0,2,1,1,1,1,1,1
18476000,75.1,2,1,0,1,0,1,0
29680000,100.7,3,1,0,1,0,1,0
18723000,80.1,2,1,0,1,0,1,0
19681000,101.1,2,1,0,1,0,1,0
24904000,99.3,3,1,0,1,0,1,0
25772000,107.0,4,1,0,1,1,1,0
15854000,52.5,1,1,0,1,0,1,0
21819000,80.3,1,1,0,1,0,1,1
37395000,108.3,2,1,2,1,1,0,1
16521000,44.8,1,1,0,1,0,1,0
24490000,99.1,3,1,0,1,1,1,0
27449000,106.4,2,1,0,1,0,0,1
34771000,124.7,3,1,2,1,1,1,1
33398000,116.5,2,1,2,1,1,0,1
14929000,58.0,1,1,0,1,0,0,1
21467000,55.4,1,1,1,1,0,0,1
26151000,90.7,2,1,0,1,0,1,0
28136000,122.6,3,1,0,1,0,1,1
26437000,99.1,3,1,1,1,0,1,0
46904000,178.2,4,2,0,4,0,2,2
20689000,82.4,1,1,0,1,0,0,1
17928000,79.1,2,1,1,1,0,1,1
62798000,128.8,2,2,3,1,1,1,1
38353000,87.0,1,1,3,1,1,1,1
22260000,94.1,2,1,0,1,0,1,0
23728000,95.6,3,1,0,1,0,1,0
30613000,125.5,4,1,1,1,1,1,0
20908000,90.0,2,1,0,1,0,1,1
8638000,73.9,2,1,0,1,0,1,0
22459000,64.3,3,1,0,1,0,0,1
26600000,133.6,3,1,0,1,0,1,0
15372000,75.3,2,1,0,1,0,1,0
19047000,69.8,2,1,0,1,0,1,1
35658000,105.2,2,1,1,1,1,1,1
20000000,107.5,4,1,0,1,0,1,0
14365000,105.0,3,1,0,1,0,1,0
27843000,114.3,3,1,0,2,0,1,0
22685000,62.5,1,1,1,1,1,1,0
11700000,56.9,1,1,0,1,0,1,0
15995000,63.5,2,1,0,1,0,1,0
21800000,110.2,3,1,0,1,1,1,0
14993000,84.6,2,1,0,1,0,0,1
17369000,73.0,2,1,0,1,0,1,0
21976000,71.6,1,1,0,1,0,1,1
19324000,67.9,1,1,3,1,0,0,1
22593000,74.8,2,1,0,1,0,1,0
30538000,116.2,3,1,0,1,0,1,0
26700000,100.8,3,1,2,1,0,1,0
56184000,128.8,2,2,3,1,1,1,1
93884000,166.4,2,2,3,1,1,1,1
72843000,128.8,2,2,3,1,1,1,1
88759000,166.4,2,2,3,1,1,1,1
19771000,103.4,2,1,0,1,0,1,1
32916000,106.0,2,1,4,1,1,1,1
16862000,88.1,3,1,0,1,0,1,0
23124000,116.8,3,1,0,1,0,1,1
31621000,112.6,3,1,1,1,1,1,1
30321000,120.6,3,1,1,1,1,1,0
26440000,79.7,2,1,0,1,0,1,1
31436000,111.0,2,1,0,1,0,1,0
19927000,80.1,3,1,0,1,0,1,0
19511000,61.3,2,1,0,1,0,1,1
19955000,82.8,2,1,0,1,0,1,0
7297000,53.4,1,1,0,1,0,1,0
12415000,70.9,2,1,0,1,0,1,0
36900000,130.2,3,1,2,1,1,1,1
16539000,60.5,1,1,1,1,0,1,0
35000000,105.2,2,1,1,1,1,1,1
22500000,70.3,2,1,0,1,1,1,0
23770000,87.2,2,1,0,1,1,1,0
36806000,114.6,3,1,0,1,0,0,1
38013000,117.1,2,1,0,1,0,1,0
22459000,89.6,4,1,0,2,0,1,0
24693000,79.2,2,1,0,1,0,1,0
25677000,107.6,3,1,0,1,0,1,1
28368000,73.2,2,1,0,1,0,1,0
28859000,82.1,1,1,0,1,0,1,0
27897000,134.2,2,2,0,2,0,1,0
13769000,110.1,3,1,0,1,0,0,1
12364000,91.6,2,1,0,1,0,0,1
16739000,110.1,3,1,0,1,0,0,1
13753000,110.1,3,1,0,1,0,0,1
13801000,110.1,2,1,0,1,0,0,1
15535000,91.6,2,1,0,1,0,0,1
28607000,103.1,2,1,1,1,1,0,1
15476000,50.4,1,1,0,1,0,0,0
20849000,67.2,1,1,3,1,0,0,1
27609000,121.2,3,1,0,1,0,1,1
19643000,83.3,2,1,0,1,0,0,1
21703000,55.5,1,1,0,1,0,1,0
24719000,58.7,0,1,1,1,1,0,1
21333000,87.8,2,1,0,1,0,1,0
19480000,83.8,2,1,0,1,0,0,1
24360000,101.2,2,1,0,1,0,1,0
31405000,127.9,3,1,0,1,0,1,0
12539000,48.1,1,1,1,1,0,1,0
27500000,106.4,4,1,0,1,1,1,0
19518000,60.1,1,1,4,1,1,1,0
32564000,108.9,1,2,0,1,0,1,0
21222000,83.9,2,1,0,1,0,1,0
13911000,84.7,2,1,0,1,0,1,0
13024000,80.8,2,1,0,1,0,1,0
38110000,121.5,3,1,4,1,1,1,1
23700000,86.4,2,1,0,1,0,1,1
57681000,244.8,5,2,0,2,0,2,0
19899000,78.1,2,1,1,1,1,1,1
13440000,79.1,2,1,0,1,0,1,0
30825000,115.8,3,1,2,1,1,0,1
27382000,91.2,2,1,0,1,1,1,0
25953000,103.0,2,1,0,1,0,1,0
16255000,57.7,1,1,0,1,0,1,0
35559000,108.9,3,1,2,1,1,1,1
14998000,62.6,1,1,0,1,0,1,0
21444000,85.2,2,1,0,1,0,0,1
24719000,59.6,0,1,1,1,1,0,1
24629000,97.3,2,1,0,1,0,1,0
14651000,69.5,1,1,0,1,0,1,0
21500000,71.1,1,1,3,1,0,1,0
31167000,128.5,3,1,1,1,1,0,1
27272000,105.4,3,1,0,1,0,1,1
23500000,101.1,3,1,0,1,0,1,0
17821000,79.3,2,1,0,1,0,1,0
22725000,92.8,2,1,0,2,0,1,0
20517000,88.5,1,1,0,1,0,1,0
17500000,131.3,4,1,1,2,1,1,0
29875000,116.3,3,1,0,1,0,1,0
15052000,75.9,2,1,1,1,0,1,0
11500000,93.1,2,1,0,1,0,1,0
16700000,122.5,3,1,0,2,0,1,0
22738000,116.1,3,1,0,1,0,1,0
17891000,104.2,3,1,0,1,0,1,0
25972000,78.2,1,1,3,1,1,0,1
36468000,120.6,2,2,3,1,1,1,1
19296000,98.4,3,1,0,1,0,1,0
15518000,78.1,2,1,2,1,0,1,1
34931000,135.8,3,1,0,1,0,1,1
15954000,92.1,2,1,0,1,0,1,1
17926000,92.1,2,1,0,1,0,1,1
21150000,118.6,3,1,0,1,0,1,0
14260000,81.2,2,1,1,1,0,1,0
26038000,112.0,3,1,0,1,0,1,0
17950000,97.4,3,1,2,1,0,1,0
34859000,105.2,2,1,1,1,1,1,1
24500000,65.3,1,1,3,1,1,1,0
17362000,84.7,2,1,0,1,0,1,0
34400000,95.9,1,1,1,1,1,1,1
22339000,108.2,3,1,1,1,0,1,0
16050000,100.4,3,1,0,1,0,1,0
20756000,97.9,3,1,0,1,0,0,1
48407000,135.9,4,2,0,2,0,1,1
23992000,96.1,3,1,0,1,1,1,0
54600000,128.8,2,2,3,1,1,1,1
37105000,128.9,4,1,0,1,0,1,1
24946000,104.6,3,1,0,1,0,1,0
15888000,76.4,2,1,0,1,0,0,1
26907000,91.4,4,1,0,1,0,1,0
9496000,50.8,1,1,1,1,0,1,0
23889000,83.0,1,2,0,1,0,1,1
27034000,95.2,2,1,0,1,1,1,0
25161000,87.0,2,1,0,1,0,1,0
23706000,104.8,5,1,0,2,0,1,0
22322000,76.2,2,1,0,1,0,1,0
26880000,115.7,3,1,0,1,0,1,1
19255000,123.5,4,1,0,1,0,1,0
24965000,107.0,3,1,0,1,0,1,0
30481000,116.9,3,1,0,1,1,1,0
33575000,116.9,4,1,0,1,0,1,0
23050000,73.5,2,1,0,1,0,1,0
21958000,85.9,2,1,0,1,0,1,0
10855000,47.3,1,1,0,1,0,0,1
23679000,59.6,0,1,1,1,1,0,1
25197000,92.2,2,1,1,1,1,1,0
11448000,51.7,1,1,0,1,1,0,1
23551000,88.7,0,1,5,1,0,0,1
16960000,80.2,2,1,0,2,0,0,1
24975000,81.8,2,1,0,1,0,1,0
25000000,100.9,2,1,0,1,0,1,1
16998000,59.0,1,1,0,1,0,1,0
20125000,100.7,3,1,0,1,0,1,1
29751000,95.9,2,1,0,1,0,1,0
4269000,36.6,1,1,0,1,0,0,1
15615000,61.8,1,1,0,1,0,1,0
