"kdagur","nuvirdi","teg_eign","svfn","byggar","mbstig","efstah","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","matssvaedi","undirmatssvaedi","ibteg"
"8.11.2011",43377,"Raðhús",0,1960,7,2,0,"159.5",2,0,1,0,2,1,4,1,2,100,0,11
"17.11.2011",30022,"Íbúðareign",0,1983,7,3,0,"91.5",1,0,0,1,1,1,3,1,1,20,0,11
"17.11.2011",40817,"Raðhús",0,1995,7,2,0,"147.7",2,0,1,0,2,1,4,1,0,130,0,11
"16.11.2011",15100,"Íbúðareign",0,1973,7,8,2,"74.6",1,0,1,0,1,1,2,1,0,160,0,12
"17.11.2011",31660,"Íbúðareign",0,1942,7,1,0,"136.4",1,0,1,0,1,1,2,1,1,100,0,11
"18.11.2011",17469,"Íbúðareign",0,1918,7,2,0,"80.9",1,0,1,1,1,1,2,1,0,20,0,12
"10.11.2011",30802,"Íbúðareign",0,1906,7,3,0,"115.7",2,0,1,0,1,1,4,2,0,20,0,12
"15.10.2011",10500,"Íbúðareign",4911,1952,7,2,0,"104.2",1,0,1,0,1,1,4,1,1,4210,0,11
"31.10.2011",13000,"Einbýlishús",5200,1958,7,1,0,"166.4",2,0,1,0,2,1,4,1,0,5135,507,11
"8.11.2011",36120,"Einbýlishús",8200,1993,7,1,0,"171.3",1,0,1,1,2,1,5,1,1,8010,0,11
"11.11.2011",17843,"Einbýlishús",8200,1973,7,1,0,"143.1",1,0,1,0,1,1,4,2,0,8120,0,11
"8.11.2011",23457,"Raðhús",8716,2004,7,1,0,"113.7",1,0,1,1,1,1,3,1,1,8020,0,11
"14.11.2011",19740,"Raðhús",8200,2003,7,1,0,"101.3",1,0,1,1,1,1,3,1,1,8010,0,11
"14.11.2011",28240,"Einbýlishús",8716,2006,7,1,0,"145.2",1,0,1,1,2,1,3,1,1,8020,0,11
"18.11.2011",13448,"Íbúðareign",1000,1973,7,2,0,"56.8",1,0,1,0,1,1,1,1,0,300,0,11
"18.11.2011",20977,"Íbúðareign",1000,1996,7,5,0,"85.5",1,0,1,1,1,1,2,1,0,340,0,12
"14.11.2011",38463,"Íbúðareign",1000,2006,7,3,0,"161.2",1,1,1,1,2,1,3,1,0,350,0,12
"7.11.2011",20592,"Íbúðareign",1000,1971,7,2,0,"86.6",1,0,1,0,1,1,2,1,0,320,0,12
"21.11.2011",12635,"Íbúðareign",7300,1974,7,2,0,"91.6",1,0,1,0,1,1,3,1,0,7160,0,12
"22.11.2011",29063,"Einbýlishús",7708,1980,7,1,0,"142.4",1,0,0,1,1,1,4,1,0,7210,0,11
"16.11.2011",42025,"Íbúðareign",1100,2009,7,3,4,"104.5",1,1,1,1,1,1,2,1,0,400,0,12
"17.11.2011",25297,"Íbúðareign",0,1992,7,3,0,"114.3",1,0,0,1,1,1,3,1,0,130,0,12
"17.11.2011",15300,"Íbúðareign",1604,1991,7,3,0,"70.1",1,0,1,0,1,1,1,1,0,800,0,12
"7.11.2011",17000,"Íbúðareign",0,1991,7,6,2,"51.2",1,0,0,1,1,1,1,1,1,281,0,12
"18.11.2011",9286,"Íbúðareign",1604,1992,7,3,0,"36.7",1,0,0,1,1,1,1,1,0,800,0,12
"7.11.2011",25821,"Parhús",2000,2005,7,1,0,"118.5",1,0,1,0,1,1,3,1,0,2040,0,11
"17.11.2011",23418,"Íbúðareign",0,1936,7,4,0,"88.7",1,0,0,1,1,1,1,1,0,20,0,12
"18.11.2011",14059,"Íbúðareign",0,1962,7,4,0,"54.7",1,0,1,0,1,1,1,1,1,91,28,12
"17.11.2011",22200,"Íbúðareign",0,1984,7,4,0,"87.9",1,0,1,1,1,1,2,1,0,85,0,12
"18.11.2011",46778,"Íbúðareign",0,2010,7,9,2,"140.6",1,1,0,2,2,1,1,1,0,90,46,12
"2.11.2011",75000,"Einbýlishús",1100,1971,7,1,0,"242.1",2,0,0,2,3,1,6,2,0,400,0,11
"17.11.2011",30459,"Íbúðareign",0,1985,7,3,0,"132.7",2,0,1,1,1,1,4,1,1,220,0,12
"14.11.2011",23423,"Íbúðareign",0,1994,7,3,0,"98.8",1,0,1,0,1,1,3,1,1,130,0,12
"16.11.2011",15385,"Íbúðareign",2000,1976,7,2,0,"101.7",1,0,0,1,1,1,2,1,0,2040,0,11
"18.11.2011",30155,"Íbúðareign",1400,2007,7,6,3,"110.1",1,1,1,1,1,1,2,1,0,680,105,12
"17.11.2011",34010,"Raðhús",1400,2004,7,2,0,"161.4",2,0,1,1,2,1,3,2,1,630,0,11
"22.11.2011",34141,"Raðhús",1400,1992,7,2,0,"180.6",2,0,1,1,2,1,5,2,1,620,0,11
"22.11.2011",50867,"Einbýlishús",1400,1990,7,1,0,"196.2",1,0,1,1,2,1,4,3,0,650,0,11
"22.11.2011",23303,"Íbúðareign",1000,1994,7,3,0,"89.5",1,0,1,0,1,1,3,1,0,330,0,12
"22.11.2011",23369,"Íbúðareign",1000,1971,7,2,0,113,1,0,1,0,1,1,3,1,0,320,0,12
"17.11.2011",18251,"Íbúðareign",0,1994,7,3,0,"78.9",1,0,1,0,1,1,3,1,1,130,0,12
"9.11.2011",51877,"Raðhús",1100,1980,7,3,0,"193.5",3,0,1,1,2,1,3,2,0,400,0,11
"23.11.2011",14847,"Íbúðareign",1400,1992,7,2,0,"69.8",1,0,0,1,1,1,1,1,0,620,0,12
"18.11.2011",14499,"Íbúðareign",0,1987,7,3,0,"56.2",1,0,0,1,1,1,1,1,1,120,0,12
"22.11.2011",17995,"Íbúðareign",0,1935,7,4,0,72,1,0,1,0,1,1,1,2,1,20,25,12
"18.11.2011",13869,"Íbúðareign",0,1986,7,7,1,"42.9",1,0,0,1,1,1,1,1,1,90,0,12
"21.11.2011",17684,"Íbúðareign",0,1967,7,3,0,"96.7",1,0,1,0,1,1,3,1,1,200,0,12
"17.11.2011",17653,"Íbúðareign",0,1945,7,4,0,"65.2",1,0,1,0,1,1,1,2,1,90,20,12
"18.11.2011",21732,"Íbúðareign",0,1973,7,2,0,"73.2",1,0,1,0,1,1,2,1,1,11,0,12
"24.10.2011",18205,"Íbúðareign",0,1974,7,7,1,"123.4",2,0,1,0,2,1,4,2,0,161,0,12
"18.11.2011",19095,"Íbúðareign",1604,1978,7,1,1,"90.6",1,0,1,0,1,1,2,1,0,800,0,12
"22.11.2011",16953,"Íbúðareign",0,1959,7,2,0,"76.9",2,0,1,0,1,1,2,1,0,281,0,11
"22.11.2011",18964,"Íbúðareign",0,1996,7,4,0,"83.3",1,0,0,1,1,1,2,1,1,130,0,12
"22.11.2011",22668,"Íbúðareign",0,1937,7,2,0,"74.9",1,0,1,0,1,1,1,2,0,90,0,12
"7.10.2011",14280,"Íbúðareign",3709,1998,7,2,0,"87.9",1,0,1,0,1,1,2,1,0,3110,0,12
"17.11.2011",15334,"Íbúðareign",8000,1980,7,4,0,"86.5",1,0,1,0,1,1,2,1,0,8200,0,12
"24.11.2011",23818,"Einbýlishús",2000,1959,7,1,0,"114.9",1,0,0,1,1,1,3,1,0,2040,0,11
"23.11.2011",52520,"Raðhús",1300,2007,7,2,0,"219.5",2,0,1,2,2,1,5,1,1,511,0,11
"23.11.2011",5988,"Íbúðareign",1400,1969,7,2,0,"23.3",1,0,0,1,1,1,0,1,0,600,0,12
"22.11.2011",27308,"Íbúðareign",1400,2008,7,4,2,"103.1",1,1,0,1,1,1,2,1,0,600,18,12
"23.11.2011",34445,"Parhús",1400,1989,7,2,0,"151.9",2,0,1,0,2,1,3,1,1,650,0,11
"23.11.2011",38293,"Íbúðareign",1400,2008,7,5,3,"121.8",1,1,1,1,1,1,3,1,0,600,18,12
"23.11.2011",22938,"Íbúðareign",1300,2006,7,6,5,"88.7",1,0,0,1,1,1,1,1,1,510,0,12
"23.11.2011",23520,"Íbúðareign",1000,2003,7,9,2,"103.3",1,0,1,0,1,1,3,1,0,340,0,12
"23.11.2011",25386,"Íbúðareign",1000,2007,7,4,1,"92.8",1,1,1,0,1,1,2,1,0,351,0,12
"18.11.2011",30688,"Íbúðareign",1000,1968,7,2,0,"153.2",2,0,1,0,2,1,4,1,1,320,0,12
"18.11.2011",29120,"Einbýlishús",1000,1947,7,2,0,"169.2",2,0,0,1,1,1,5,1,0,300,0,11
"22.11.2011",17477,"Íbúðareign",0,1979,7,8,1,88,1,1,1,0,1,1,1,1,0,160,0,12
"22.11.2011",50000,"Raðhús",0,1972,7,2,0,"185.5",2,0,1,1,2,1,3,2,1,280,0,11
"23.11.2011",17494,"Íbúðareign",1400,1985,7,4,0,98,1,0,0,1,1,1,3,1,1,600,0,12
"4.11.2011",15078,"Íbúðareign",0,1989,7,4,0,"80.3",1,0,1,0,1,1,2,1,0,72,0,12
"22.11.2011",46403,"Einbýlishús",0,1999,7,1,0,"206.8",1,0,1,2,2,1,3,2,1,140,0,11
"21.11.2011",19818,"Íbúðareign",0,1978,7,3,0,"93.8",1,1,1,0,1,1,1,1,2,150,22,12
"23.11.2011",15627,"Íbúðareign",0,2007,7,2,0,"71.3",1,0,0,1,1,1,1,1,1,160,0,12
"23.11.2011",23856,"Íbúðareign",0,1985,7,6,0,"99.2",1,1,1,0,1,1,3,1,0,72,0,12
"24.11.2011",24741,"Íbúðareign",1000,1996,7,8,1,"88.1",1,0,1,0,1,1,3,1,1,330,0,12
"21.11.2011",26797,"Íbúðareign",1000,2001,7,7,1,"122.3",1,1,1,0,1,1,3,1,1,340,0,12
"24.11.2011",29076,"Íbúðareign",1000,1966,7,2,0,"133.7",1,0,1,0,2,1,4,1,1,320,0,12
"22.11.2011",12500,"Parhús",7620,1997,7,1,0,"68.8",1,0,1,0,1,1,2,1,0,7110,0,11
"21.11.2011",22479,"Íbúðareign",0,1966,7,3,0,"93.9",1,0,1,1,1,1,3,2,1,200,0,12
"22.11.2011",21979,"Íbúðareign",0,1960,7,8,2,"94.6",1,0,1,0,1,1,2,2,1,100,0,12
"28.10.2011",28476,"Íbúðareign",0,1987,7,3,0,"115.1",2,1,1,1,2,1,4,1,0,210,0,12
"23.11.2011",32946,"Raðhús",0,1960,7,2,0,"142.1",3,0,1,0,2,1,4,2,2,100,0,11
"11.11.2011",23493,"Íbúðareign",0,1975,7,3,0,107,1,1,1,0,1,1,3,2,2,150,22,12
"24.11.2011",38703,"Íbúðareign",0,1958,7,2,0,"136.2",2,0,1,0,2,1,3,2,0,90,0,12
"23.11.2011",16402,"Íbúðareign",0,1936,7,2,0,"63.6",1,0,0,1,1,1,1,2,0,90,12,12
"23.11.2011",22600,"Íbúðareign",0,1966,7,3,0,"81.5",1,0,1,0,1,1,2,1,0,100,1,12
"23.11.2011",28340,"Íbúðareign",0,1946,7,3,0,"141.1",2,0,1,0,1,1,3,2,0,80,0,12
"23.11.2011",15901,"Íbúðareign",0,1949,7,2,0,"69.7",1,0,0,1,1,1,2,1,0,100,0,12
"24.11.2011",34829,"Íbúðareign",0,1960,7,3,0,"143.8",1,0,0,1,2,1,4,1,0,100,0,12
"18.11.2011",13500,"Íbúðareign",0,1985,7,4,0,54,1,0,1,0,1,1,1,1,1,220,0,12
"24.11.2011",10832,"Íbúðareign",5200,1980,7,3,0,"82.3",1,0,1,0,1,1,2,1,2,5110,0,12
"16.11.2011",27950,"Einbýlishús",5200,1981,7,1,0,"174.5",2,0,2,0,2,1,5,1,0,5110,0,11
"16.11.2011",21000,"Raðhús",5200,1976,7,1,0,"120.9",1,0,1,1,1,1,4,1,0,5110,0,11
"31.10.2011",15128,"Einbýlishús",5200,1954,7,1,0,"227.8",2,0,1,0,2,1,4,1,0,5135,507,11
"24.11.2011",10921,"Íbúðareign",5200,1954,7,3,0,"68.4",1,0,0,1,1,1,2,1,0,5110,0,12
"25.11.2011",24512,"Íbúðareign",1400,2008,7,5,3,"98.3",1,1,1,1,1,1,2,1,0,600,18,12
"24.11.2011",22915,"Íbúðareign",3000,1961,7,2,0,"144.9",2,0,1,0,1,1,5,1,1,3000,0,11
"28.11.2011",18796,"Íbúðareign",6000,1999,7,2,0,"91.2",1,0,3,0,1,1,2,1,1,6080,0,12
"24.11.2011",40353,"Einbýlishús",0,1958,7,1,0,"183.7",2,0,1,1,2,1,5,1,0,100,0,11
"24.11.2011",22085,"Íbúðareign",0,1930,7,3,0,"78.6",1,0,1,0,1,1,2,2,1,20,25,12
"24.11.2011",13989,"Íbúðareign",0,1952,7,2,0,"62.4",1,0,0,1,1,1,1,1,1,284,0,11
"18.11.2011",41439,"Íbúðareign",0,1931,7,3,0,"103.9",1,0,1,1,1,1,2,2,0,25,0,12
"23.11.2011",109857,"Einbýlishús",0,1999,7,1,0,"214.3",1,0,1,1,2,1,4,3,2,72,9,11
"25.11.2011",16065,"Íbúðareign",0,1983,7,4,0,"68.4",1,1,1,0,1,1,1,1,1,72,0,12
"21.11.2011",4500,"Íbúðareign",6250,1965,7,2,0,"114.6",1,0,1,0,1,1,3,1,1,6110,0,11
"25.11.2011",28190,"Einbýlishús",2000,1969,7,1,0,136,1,0,1,0,2,1,4,1,0,2050,0,11
"24.11.2011",33000,"Íbúðareign",1300,2006,7,6,3,"121.2",1,1,0,1,2,1,1,2,0,510,0,12
"28.11.2011",19183,"Íbúðareign",1400,2005,7,4,1,"75.6",1,0,1,0,1,1,2,1,0,630,0,12
"24.11.2011",52810,"Einbýlishús",1300,1972,7,1,0,"142.4",1,0,1,0,2,1,5,1,0,500,0,11
"25.11.2011",11180,"Íbúðareign",1000,1977,7,3,0,"40.2",1,0,0,1,1,1,1,1,0,320,0,12
"22.11.2011",53788,"Einbýlishús",0,1975,7,1,0,"237.9",2,0,1,1,1,1,6,3,0,150,14,11
"23.11.2011",29972,"Íbúðareign",0,1989,7,4,0,"131.9",2,0,1,1,2,1,5,2,1,120,0,12
"25.11.2011",28977,"Íbúðareign",0,2004,7,3,0,"122.1",1,1,1,0,1,1,3,1,0,180,0,12
"11.11.2011",16467,"Íbúðareign",0,1991,7,4,0,"73.5",1,0,1,0,1,1,2,1,1,130,0,12
"24.11.2011",66562,"Einbýlishús",0,1970,7,1,0,"198.4",1,0,0,0,0,0,0,0,0,280,31,11
"26.11.2011",6822,"Íbúðareign",4100,1975,7,2,0,"83.5",1,0,1,0,1,1,2,1,1,4140,0,12
"25.11.2011",27981,"Íbúðareign",0,1984,7,3,0,"112.7",1,0,1,1,1,1,3,2,1,210,0,12
"28.11.2011",18802,"Íbúðareign",0,1988,7,3,0,"92.4",1,0,1,0,1,1,2,2,1,120,0,12
"15.11.2011",18381,"Íbúðareign",0,1958,7,2,0,"77.7",1,0,1,1,1,1,2,1,0,100,16,12
"24.11.2011",10456,"Raðhús",4100,1981,7,1,0,113,1,0,1,0,1,1,3,2,0,4140,0,11
"24.11.2011",16357,"Einbýlishús",4100,1977,8,2,0,"228.4",2,0,1,1,2,1,7,2,0,4140,0,11
"22.11.2011",13963,"Íbúðareign",6000,1993,7,7,1,"86.1",1,0,1,0,1,1,2,1,1,6080,0,12
"17.11.2011",14672,"Íbúðareign",6000,1951,7,3,0,"123.5",1,0,1,0,1,1,2,2,1,6020,0,12
"25.11.2011",30342,"Einbýlishús",8000,1951,7,2,0,"190.5",3,0,1,1,1,1,5,2,0,8200,0,11
"29.11.2011",18693,"Íbúðareign",1400,1987,7,2,0,"92.8",2,0,1,0,1,1,3,1,1,680,0,12
"28.11.2011",70810,"Íbúðareign",1000,2007,7,9,2,"153.1",1,2,1,1,2,1,2,1,1,320,44,12
"5.11.2011",15292,"Einbýlishús",7300,1978,7,2,0,"148.4",2,0,1,1,2,1,6,1,1,7160,0,11
"24.11.2011",8400,"Íbúðareign",7708,1992,7,2,0,"78.5",1,0,1,0,1,0,0,0,0,7210,0,12
"24.11.2011",16682,"Einbýlishús",7708,1973,7,1,0,"123.8",1,0,1,1,1,1,4,1,1,7210,0,11
"29.11.2011",36505,"Raðhús",6000,2006,7,1,0,"128.8",1,0,1,1,1,1,3,1,2,6010,0,11
"22.11.2011",27841,"Einbýlishús",2000,1965,7,1,0,143,1,0,1,0,2,1,4,1,0,2050,0,11
"29.11.2011",12019,"Íbúðareign",2000,1955,7,2,0,"61.2",1,0,1,0,1,1,2,1,0,2050,0,11
"24.11.2011",19255,"Íbúðareign",0,1995,7,2,0,"83.3",1,0,1,0,1,1,3,1,1,130,0,12
"16.11.2011",10655,"Íbúðareign",8717,1967,7,2,0,"112.6",1,0,1,0,1,1,3,2,0,8030,0,11
"29.11.2011",20471,"Íbúðareign",1400,2001,7,3,0,"91.5",1,0,1,1,1,1,2,1,0,620,0,12
"29.11.2011",16675,"Íbúðareign",0,1995,7,3,0,"72.9",1,0,1,0,1,1,2,1,0,130,0,12
"30.11.2011",8622,"Íbúðareign",6000,1976,7,4,0,49,1,0,0,1,1,1,1,1,0,6030,0,12
"28.11.2011",37591,"Íbúðareign",0,2007,7,3,0,"147.2",2,0,1,0,2,1,3,1,1,100,0,12
"28.11.2011",46807,"Einbýlishús",0,1985,8,1,0,"146.7",1,0,1,0,1,1,4,2,0,220,0,11
"28.11.2011",23181,"Raðhús",0,1989,7,1,0,85,1,0,1,0,1,1,2,1,0,160,0,11
"24.11.2011",30434,"Íbúðareign",0,2001,7,7,1,"97.5",1,1,0,1,1,1,2,1,0,90,46,12
"30.11.2011",18078,"Íbúðareign",1400,2003,7,5,1,"78.8",1,1,1,1,1,1,2,1,0,630,0,12
"30.11.2011",36489,"Íbúðareign",1000,2006,7,3,2,"129.9",1,1,1,1,1,1,4,1,0,351,0,12
"29.11.2011",39480,"Raðhús",1604,2004,7,2,0,"188.1",2,0,1,3,3,1,4,2,1,810,0,11
"25.11.2011",43795,"Einbýlishús",1604,1984,7,1,0,"156.1",1,0,2,0,2,2,4,2,1,830,0,11
"29.11.2011",50480,"Einbýlishús",1604,1982,7,2,0,"240.2",2,0,1,2,3,1,5,5,1,800,0,11
"18.11.2011",37683,"Parhús",1604,1989,7,1,0,"162.4",1,0,1,1,1,1,5,1,0,800,0,11
"24.8.2011",15185,"Íbúðareign",0,1951,7,2,0,"62.2",1,0,0,1,1,1,1,1,0,284,0,11
"30.11.2011",20600,"Íbúðareign",0,1946,7,4,0,"92.5",1,0,1,0,1,1,5,1,2,80,0,12
"1.12.2011",5750,"Einbýlishús",6250,1952,7,1,0,"78.9",1,0,0,0,0,1,2,1,0,6110,0,11
"25.11.2011",12493,"Einbýlishús",6250,1925,7,2,0,"131.6",2,0,1,0,1,2,5,1,0,6110,0,11
"1.12.2011",12600,"Íbúðareign",1400,1991,7,3,0,"66.5",1,0,1,0,1,1,1,1,0,620,0,12
"30.11.2011",28600,"Íbúðareign",1400,2005,7,5,1,"117.7",1,0,1,1,1,1,3,1,0,600,0,12
"28.11.2011",24370,"Íbúðareign",1400,2001,7,3,0,"102.7",1,0,1,1,1,1,3,1,0,640,0,12
"28.11.2011",41967,"Íbúðareign",1300,2004,7,4,3,"122.5",1,1,1,0,1,1,2,1,0,510,49,12
"8.11.2011",27135,"Íbúðareign",1000,2007,7,5,2,"92.1",1,1,1,1,1,1,2,1,1,350,0,12
"18.11.2011",26600,"Íbúðareign",1000,2007,7,5,2,"92.1",1,1,1,1,1,1,2,1,1,350,0,12
"28.11.2011",25275,"Íbúðareign",1000,2008,7,4,2,"105.4",1,1,1,0,1,1,2,1,0,351,0,12
"21.11.2011",24500,"Íbúðareign",1000,2006,7,2,0,"84.5",1,1,1,0,1,1,2,1,2,350,0,12
"21.11.2011",28080,"Íbúðareign",1000,2007,7,6,1,"149.6",1,1,1,0,1,1,4,1,0,351,0,12
"29.11.2011",57430,"Einbýlishús",1000,1995,7,2,0,"218.5",2,0,1,1,1,1,5,2,1,330,0,11
"28.11.2011",18711,"Íbúðareign",0,2007,7,3,0,"70.9",1,0,1,0,1,1,1,1,0,270,0,12
"25.11.2011",16251,"Íbúðareign",3000,1979,7,3,0,"91.4",1,0,1,0,1,1,3,1,0,3000,0,12
"1.12.2011",13200,"Íbúðareign",3000,1984,7,3,0,"99.2",1,0,1,0,1,1,3,1,0,3000,0,12
"2.12.2011",12792,"Íbúðareign",6000,2000,7,2,0,"66.8",1,0,1,0,1,1,1,1,1,6020,0,12
"1.12.2011",19540,"Íbúðareign",2000,2006,7,2,0,"85.6",1,0,1,0,1,1,2,1,1,2040,0,12
"1.12.2011",25106,"Einbýlishús",2000,1980,7,1,0,"138.1",1,0,1,1,1,1,4,2,0,2040,0,11
"1.12.2011",44510,"Íbúðareign",1300,2008,7,2,2,"132.7",1,1,1,2,2,1,2,1,0,511,0,12
"1.12.2011",27500,"Íbúðareign",1300,2006,7,6,5,"91.2",1,1,0,1,1,1,2,1,1,510,0,12
"1.12.2011",26931,"Íbúðareign",1400,1991,7,3,0,"104.1",1,0,1,1,1,1,4,1,1,650,0,12
"29.11.2011",23864,"Íbúðareign",1000,2006,7,3,1,"97.8",1,1,1,0,1,1,2,1,0,351,0,12
"30.11.2011",42917,"Parhús",1000,1997,7,2,0,"154.2",2,0,1,1,1,1,3,2,0,340,0,11
"1.11.2011",12000,"Parhús",6100,1981,7,1,0,103,1,0,1,1,1,1,3,1,2,6210,0,11
"30.11.2011",9300,"Ósamþykkt íbúð",0,1944,7,2,0,"25.7",1,0,1,0,1,1,1,1,0,90,0,12
"30.11.2011",20749,"Íbúðareign",0,1995,7,2,0,"95.7",1,0,1,0,1,1,3,1,0,130,0,12
"18.11.2011",25799,"Íbúðareign",1000,2007,7,6,1,"130.7",1,0,1,0,1,1,3,1,0,351,0,12
"1.12.2011",34625,"Íbúðareign",1400,1954,7,3,0,"166.4",3,0,1,0,2,1,5,2,2,600,0,11
"25.11.2011",13151,"Íbúðareign",6000,1926,7,3,0,"74.5",1,0,0,1,1,1,2,1,1,6020,0,12
"21.11.2011",16000,"Raðhús",6400,1982,7,1,0,"108.2",1,0,1,1,1,1,3,1,1,6070,0,11
"23.11.2011",21461,"Íbúðareign",0,1960,7,11,2,83,1,0,1,0,1,1,2,1,0,100,0,12
"5.12.2011",24143,"Íbúðareign",0,1934,7,4,0,87,1,0,1,0,1,1,1,2,0,20,0,12
"30.11.2011",18322,"Íbúðareign",0,1977,7,3,0,"101.4",1,0,1,0,1,1,3,1,1,150,22,12
"29.11.2011",12362,"Íbúðareign",0,1986,7,4,1,"38.3",1,0,1,0,1,1,1,1,2,220,0,12
"30.11.2011",20804,"Íbúðareign",0,2003,8,3,1,87,1,1,1,0,1,1,2,1,1,180,0,12
"2.12.2011",11819,"Íbúðareign",0,1987,7,6,1,"52.7",1,0,1,0,1,1,1,1,2,220,0,12
"2.12.2011",25315,"Íbúðareign",0,2001,7,7,1,"74.5",1,1,0,1,1,1,1,1,0,90,46,12
"2.12.2011",21391,"Íbúðareign",0,1958,7,2,0,"82.2",1,0,0,1,1,1,2,2,0,100,0,12
"29.11.2011",31227,"Einbýlishús",3711,1970,7,1,0,"209.9",2,0,1,1,2,1,7,1,0,3120,0,11
"30.11.2011",15520,"Einbýlishús",4100,1961,7,1,0,"142.8",2,0,1,1,2,1,4,1,0,4140,0,11
"1.12.2011",10533,"Íbúðareign",6000,1943,7,2,0,"67.8",1,0,0,0,1,1,2,1,0,6020,0,11
"28.11.2011",5901,"Einbýlishús",2000,1945,7,1,0,"73.1",1,0,0,1,1,1,2,1,0,2040,0,11
"30.11.2011",56896,"Raðhús",1300,2007,7,2,0,"213.7",2,0,1,1,2,1,3,2,1,511,0,11
"2.12.2011",33435,"Íbúðareign",1300,2008,7,4,2,"118.9",1,1,1,1,1,1,2,1,1,510,0,12
"23.11.2011",20484,"Íbúðareign",1400,1996,7,4,0,"76.6",1,0,1,0,1,1,2,1,1,680,0,12
"24.11.2011",22675,"Íbúðareign",1000,2007,7,4,2,"101.4",1,0,1,0,1,1,3,1,1,351,0,12
"2.12.2011",14991,"Íbúðareign",1000,1963,7,1,0,"64.9",1,0,1,0,1,1,1,1,0,300,0,12
"29.11.2011",30700,"Íbúðareign",1000,2006,7,3,0,114,1,1,1,0,1,1,3,1,0,351,0,12
"5.12.2011",20473,"Íbúðareign",1000,2011,7,3,0,"70.5",1,0,1,0,1,1,2,1,1,351,0,12
"5.12.2011",20766,"Íbúðareign",1000,2011,7,3,0,"70.5",1,0,1,0,1,1,2,1,1,351,0,12
"5.12.2011",20813,"Íbúðareign",1000,2011,7,3,0,"70.5",1,0,1,0,1,1,2,1,1,351,0,12
"24.11.2011",10425,"Parhús",7620,1985,7,1,0,"68.8",1,0,1,0,1,1,2,1,0,7110,0,11
"19.10.2011",14800,"Íbúðareign",6000,1988,7,3,0,"102.9",1,0,1,0,1,1,3,1,1,6040,0,12
"6.12.2011",26451,"Íbúðareign",0,1990,7,2,0,"103.6",1,0,1,0,1,1,3,1,0,120,0,11
"2.12.2011",15412,"Íbúðareign",0,1978,7,4,0,"50.4",1,0,1,0,1,1,1,1,1,72,0,12
"29.11.2011",18644,"Íbúðareign",0,1958,7,4,0,"68.2",1,0,1,0,1,1,2,1,2,11,0,12
"29.11.2011",12171,"Íbúðareign",0,1930,7,4,0,"44.9",1,0,0,0,0,0,1,1,0,20,26,12
"21.11.2011",42502,"Raðhús",0,1967,7,2,0,"208.4",2,0,1,2,3,1,6,3,0,100,0,11
"2.12.2011",22854,"Íbúðareign",0,1997,7,2,0,"96.2",1,0,0,1,1,1,3,1,0,130,0,12
"6.12.2011",29974,"Íbúðareign",0,1946,7,3,0,"103.2",1,0,1,0,1,2,4,3,1,80,0,12
"6.12.2011",11990,"Íbúðareign",0,1946,7,3,0,"31.2",1,0,0,0,1,1,1,1,0,80,0,12
"24.11.2011",15785,"Íbúðareign",0,1979,7,3,0,"74.6",1,0,1,0,1,1,2,1,1,160,0,12
"22.11.2011",23339,"Íbúðareign",0,1967,7,3,0,"115.1",1,0,1,0,1,1,4,1,1,200,0,12
"16.11.2011",46626,"Raðhús",0,1960,7,2,0,139,2,0,1,1,2,1,4,2,0,100,0,11
"2.12.2011",16000,"Íbúðareign",0,1962,7,4,0,"76.5",1,0,0,1,1,1,2,1,0,90,20,12
"6.12.2011",25824,"Íbúðareign",0,2005,7,6,1,"97.6",1,1,1,0,1,1,2,1,1,130,0,12
"2.12.2011",12870,"Íbúðareign",0,1973,7,4,0,"50.6",1,0,1,0,1,1,1,1,0,160,21,12
"16.11.2011",23899,"Íbúðareign",0,1950,7,2,0,"113.6",1,0,1,0,1,1,2,2,1,80,0,12
"22.11.2011",8562,"Íbúðareign",0,1941,7,4,0,"33.6",1,0,0,1,1,1,0,1,0,11,0,12
"2.12.2011",39821,"Raðhús",0,1980,7,2,0,"243.3",3,0,1,1,2,1,5,2,0,220,0,11
"2.12.2011",18060,"Íbúðareign",0,1986,7,5,0,"81.5",1,0,1,1,1,1,2,1,0,220,0,12
"1.12.2011",18222,"Íbúðareign",0,1913,7,2,0,"48.7",1,0,1,0,1,1,2,1,0,20,0,12
"2.12.2011",46453,"Raðhús",0,2002,7,2,0,"179.8",2,0,1,1,2,1,4,2,0,180,0,11
"2.12.2011",20750,"Íbúðareign",0,1985,7,4,0,"88.4",1,2,1,0,1,1,2,1,0,120,0,12
"5.12.2011",17631,"Íbúðareign",0,1937,7,2,0,"57.3",1,0,1,0,1,1,2,1,0,25,3,12
"5.12.2011",21711,"Íbúðareign",0,1926,7,3,0,"65.5",1,0,0,1,1,1,3,1,0,20,0,12
"5.12.2011",23493,"Íbúðareign",0,1999,7,3,0,"94.2",1,0,1,0,1,1,3,1,0,130,0,12
"6.12.2011",18917,"Íbúðareign",0,1958,7,9,2,"79.4",1,0,1,0,1,1,1,1,0,100,0,12
"2.12.2011",18800,"Íbúðareign",0,1990,7,5,1,"63.4",1,0,0,1,1,1,1,1,0,90,0,12
"2.12.2011",35497,"Einbýlishús",6000,1979,7,1,0,"150.2",1,0,1,1,1,1,5,1,0,6040,0,11
